involves	V	0
horrible	ADJ	-1
finish	V	0
faced	V	0
entertainment	N	0
dust	N	0
definite	ADJ	0
dark	ADJ	0
covering	V	0
considering	V	0
compare	V	0
coast	N	0
categories	N	0
bike	N	0
al	UKN	0
agreements	N	0
victim	N	0
transfer	N	0
trains	N	0
tendency	N	0
stars	N	0
ring	V	0
ring	UKN	0
reducing	V	0
realistic	ADJ	0
mill	N	0
king	N	0
joined	V	0
height	N	0
Gary	N	0
federal	ADJ	0
farmer	N	0
extend	V	0
eastern	ADJ	0
display	N	0
cross	N	0
consequence	N	0
combination	N	0
clock	N	0
certificate	N	0
at present	ADV	0
arguing	V	0
approved	V	0
weak	ADJ	0
tough	ADJ	0
test	V	0
technique	N	0
tasks	N	0
stores	N	0
st	UKN	0
reflect	V	0
raised	V	0
Portsmouth	N	0
pitch	N	0
moments	N	0
mark	V	0
Mansfield	N	0
hit	V	0
Hill	N	0
grace	N	1
fifteenth	UKN	0
editor	N	0
dramatic	ADJ	0
Douglas	N	0
dollars	N	0
Curtis	N	0
content	N	1
consultant	N	0
blocks	N	0
bearing	V	0
be	UKN	0
allocated	V	0
accommodate	V	1
worthwhile	ADJ	0
walked	V	0
upper	ADJ	0
treat	V	0
thirds	UKN	0
suffering	V	0
south	UKN	0
Shrewsbury	N	0
removed	V	0
pulling	V	0
prefer	V	0
offence	N	0
nonsense	N	-1
moral	ADJ	0
mistakes	N	0
grew	V	0
forgot	V	0
firm	UKN	0
fight	N	-1
elected	V	0
desire	N	1
deliberately	ADV	0
breakfast	N	0
bought	UKN	0
apologies	N	0
amounts	N	0
alcohol	N	0
wine	N	0
wide	UKN	0
upstairs	ADV	0
pipe	N	0
pack	N	0
logical	ADJ	0
like	UKN	1
kid	N	0
involving	V	0
independence	N	1
hat	N	0
flight	N	0
fixed	V	0
easter	N	0
dioxide	N	0
cross	UKN	0
contacts	N	0
comma	N	0
clue	N	0
closure	N	0
chat	N	0
bu	UKN	0
birds	N	0
behalf	N	0
wrong	UKN	0
understanding	UKN	1
teeth	N	0
teaching	V	0
structures	N	0
strict	ADJ	0
ringing	V	0
provisions	N	0
press	V	0
pensioner	N	0
intelligent	ADJ	0
fortunate	ADJ	0
feed	V	0
federation	N	0
extraordinary	ADJ	1
explained	V	0
encouraging	ADJ	0
dramatically	ADV	0
depression	N	0
de	UKN	0
daily	ADJ	0
burden	N	0
at first	ADV	0
answered	V	0
White	N	0
welcome	UKN	1
wars	N	0
tour	N	0
subsequently	ADV	0
stand	N	0
significance	N	0
representing	V	0
referred	V	0
recovery	N	0
parental	ADJ	0
notion	N	0
nearest	ADJ	0
ne	UKN	0
locations	N	0
landlord	N	0
inches	N	0
in between	ADV	0
heavily	ADV	0
harvest	N	0
harder	ADJ	0
gradient	N	0
formed	V	0
entrance	N	0
covers	V	0
constituency	N	0
blah	UKN	0
auditor	N	0
assist	V	0
Ann	N	0
achievement	N	1
voting	V	0
trend	N	0
Stephen	N	0
remove	V	0
relative	ADJ	0
realized	V	0
raising	V	0
pot	N	0
optimistic	ADJ	1
museum	N	0
missing	V	-1
literature	N	0
likes	V	0
Italy	N	0
inch	N	0
in the light of	PREP	0
hear	UKN	0
forms	UKN	0
extreme	ADJ	0
disability	N	0
continues	V	0
concert	N	0
comprehensive	ADJ	0
closed	ADJ	0
claims	N	0
characters	N	0
can	V	0
calculation	N	0
breath	N	0
boring	ADJ	-1
border	N	0
bone	N	0
writing	N	0
win	V	0
visual	ADJ	0
successfully	ADV	0
salvation	N	1
queen	N	0
pupil	N	0
print	V	0
prevention	N	0
practices	N	0
potential	N	0
placed	V	0
phoned	V	0
pace	N	0
opened	V	0
minority	N	0
level	ADJ	0
improving	V	0
ignore	V	-1
guild	N	0
growing	ADJ	0
flexible	ADJ	0
felt	V	0
estimates	N	0
developing	UKN	0
deposit	N	0
con	UKN	0
Clarke	N	0
carried	V	0
brigade	N	0
affordable	ADJ	0
wanted	V	0
victims	N	0
understood	V	1
un	UKN	0
tied	V	0
surprising	ADJ	0
sons	N	0
reported	V	0
pure	ADJ	1
opening	N	1
neither	ADV	0
lowest	ADJ	0
keys	N	0
guests	N	0
eat	V	0
distinction	N	0
cricket	N	0
creating	V	0
cloud	N	0
cabinet	N	0
bucket	N	0
applied	V	0
apart	ADV	0
any	ADV	0
actions	N	0
wise	ADJ	1
wing	N	0
whichever	DET	0
trades	N	0
Thames	N	0
Stuart	N	0
straw	N	0
storage	N	0
spent	UKN	0
sore	ADJ	0
scientists	N	0
satisfactory	ADJ	0
report	V	0
remarks	N	0
receiving	V	0
received	V	0
outside of	PREP	0
odds	N	0
minute	UKN	0
logic	N	1
Les	N	0
learnt	V	0
last	V	0
justify	V	0
Joe	N	0
going	UKN	0
fun	UKN	1
establishment	N	0
Elizabeth	N	0
electoral	ADJ	0
Edward	N	0
easiest	ADJ	0
divide	V	0
dependent	ADJ	0
correspondence	N	0
communications	N	0
charged	V	0
changes	UKN	0
camp	N	0
bet	V	0
alternatives	N	0
alone	ADJ	0
absence	N	0
wives	N	0
talks	N	0
Suffolk	N	0
sharp	ADJ	0
search	N	0
script	N	0
relate	V	0
plastic	N	0
opposite	UKN	0
lo	UKN	0
Lincolnshire	N	0
letting	V	0
justification	N	0
Israel	N	0
India	N	0
half way	ADV	0
grants	N	0
Essex	N	0
delay	N	0
defined	V	0
cream	N	0
cottage	N	0
contact	UKN	0
constable	N	0
comparison	N	0
angry	ADJ	-1
alternative	N	0
switch	V	0
s	UKN	0
rope	N	0
regulation	N	0
red	UKN	0
recording	UKN	0
professor	N	0
prepare	V	0
pregnant	ADJ	0
outside	UKN	0
offer	V	0
ocean	N	0
mo	UKN	0
messages	N	0
hope	UKN	1
hit	UKN	0
generous	ADJ	1
experts	N	0
exist	V	0
equals	UKN	0
earning	V	0
dispute	N	0
determine	V	0
concentration	N	1
characteristics	N	0
chamber	N	0
chairs	N	0
bungalow	N	0
begin	V	0
autumn	N	0
announcement	N	0
z	UKN	0
Witney	N	0
walls	N	0
twos	UKN	0
twenties	UKN	0
tone	N	0
sophisticated	ADJ	0
since	ADV	0
served	V	0
regeneration	N	0
Nigel	N	0
nervous	ADJ	0
n	N	0
mixture	N	0
mad	ADJ	0
Linda	N	0
learnt	V	0
le	UKN	0
Kevin	N	0
invite	V	0
healthy	ADJ	1
grow	V	1
governors	N	0
dirty	ADJ	-1
defend	V	0
cover	V	0
borrow	V	0
bell	N	0
beds	N	0
awareness	N	1
ahead of	PREP	0
worship	N	0
witness	N	0
wishes	N	0
wheel	N	0
up until	PREP	0
tie	V	0
thin	ADJ	0
sympathy	N	0
studio	N	0
Spain	N	0
slide	N	0
Ruth	N	0
rivers	N	0
remain	V	0
released	V	0
release	UKN	0
Ray	N	0
quote	V	0
quantity	N	0
party	N	0
nurses	N	0
noticed	V	0
markets	N	0
magazines	N	0
losses	N	0
loan	N	0
keeper	N	0
ju	UKN	0
joy	N	1
instance	N	0
filled	V	0
experiment	N	0
cover	UKN	0
contains	V	0
colleges	N	0
close	UKN	0
climate	N	0
churches	N	0
Charles	N	0
booklet	N	0
allowing	V	1
1	UKN	0
winner	N	0
train	V	0
talks	V	0
sine	N	0
sets	V	0
satisfied	UKN	1
retain	V	0
representations	N	0
purchase	N	0
piano	N	0
passage	N	0
lunchtime	N	0
linked	V	0
let	V	0
Joan	N	0
in accordance with	PREP	0
illegal	ADJ	0
helped	V	0
genuine	ADJ	1
ends	N	0
encouraged	V	1
dropped	V	0
consent	N	0
but	UKN	0
appraisal	N	0
activists	N	0
2	UKN	0
trip	N	0
transferred	V	0
straight	UKN	0
stopped	UKN	0
sodium	N	0
smoke	V	0
singing	V	0
redundancies	N	0
provided	CONJ	0
profile	N	0
precise	ADJ	0
perform	V	0
muscles	N	0
meals	N	0
Matthew	N	0
leaves	V	0
institution	N	0
Hugh	N	0
from time to time	ADV	0
face	V	0
egg	N	0
dress	N	0
Dick	N	0
detective	N	0
core	N	0
co-op	N	0
closer	ADJ	0
candidates	N	0
by and large	ADV	0
big	UKN	0
assess	V	0
approved	ADJ	0
affecting	V	0
abbey	N	0
y'know	V	0
workplace	N	0
widely	ADV	0
welsh	ADJ	0
weapons	N	0
violent	ADJ	0
tries	V	0
treaty	N	0
test	UKN	0
taxes	N	0
tank	N	0
stick	N	0
Station	N	0
signal	N	0
sickness	N	0
preparing	V	0
positions	N	0
pleasant	ADJ	0
pits	N	0
past	ADV	0
organized	V	0
Norwich	N	0
nineties	UKN	0
mud	N	0
inward	ADJ	0
hit	V	0
historic	ADJ	0
gross	ADJ	-1
general	N	0
fantastic	ADJ	1
erm	N	0
dear	ADJ	0
cultural	ADJ	0
contribute	V	0
connection	N	1
conclusions	N	0
concentrating	V	0
causes	V	0
Brussels	N	0
blank	ADJ	0
beside	PREP	0
walk	N	0
volunteers	N	0
vision	N	0
thoroughly	ADV	0
terrific	ADJ	0
sooner	ADV	0
sessions	N	0
sentences	N	0
samples	N	0
salaries	N	0
reputation	N	0
regime	N	0
prospect	N	0
produces	V	0
produced	UKN	0
potatoes	N	0
note	V	0
no	N	-1
me	UKN	0
li	UKN	0
knaresborough	UKN	0
kind	UKN	1
Joyce	N	0
holes	N	0
harm	N	0
global	ADJ	0
forwards	ADV	0
forever	ADV	0
fo	UKN	0
exams	N	0
drawings	N	0
double	UKN	0
depot	N	0
create	V	1
confused	V	-1
clean	V	1
c	UKN	0
bottles	N	0
beer	N	0
allocations	N	0
aids	N	0
accountant	N	0
well	UKN	1
tutor	N	0
travelling	V	0
songs	N	0
retired	V	0
required	UKN	0
recall	V	0
qualification	N	0
push	V	0
presume	V	0
practically	ADV	0
multiple	ADJ	0
mass	ADJ	0
managed	UKN	0
Malcolm	N	0
lorries	N	0
lighting	N	0
lets	V	0
knocking	V	0
include	V	0
focus	N	1
fishing	N	0
farms	N	0
everyday	ADJ	0
eating	V	0
dos	N	0
confirmation	N	0
category	N	0
Barbara	N	0
Arthur	N	0
arrange	V	0
x	PREP	0
withdrawn	V	0
understood	V	1
surprised	UKN	1
suggested	UKN	0
su	UKN	0
structural	ADJ	0
socialism	N	0
Shropshire	N	0
satisfy	V	0
replacement	N	0
remit	N	0
recognize	V	0
quietly	ADV	0
plate	N	0
opposite	UKN	0
operating	UKN	0
obtain	V	0
monthly	ADJ	0
long-term	ADJ	0
living	UKN	1
knock	V	0
Jimmy	N	0
isolated	ADJ	0
influence	V	1
held	V	0
fraud	N	0
flying	V	0
fit	ADJ	1
equality	N	1
employed	UKN	0
discussed	V	0
direct	UKN	0
differentiate	V	0
Derby	N	0
demonstrate	V	0
dance	N	0
counties	N	0
Coast	N	0
chart	N	0
built	V	0
approach	V	0
topics	N	0
tackle	V	0
standing	N	0
shorter	ADJ	0
shortage	N	0
shared	UKN	0
removal	N	0
regard	N	0
quote	V	0
perspective	N	0
p	N	0
open	UKN	1
no-one	N	0
namely	ADV	0
marketing	UKN	0
market	UKN	0
liability	N	0
initiatives	N	0
in	V	0
grandfather	N	0
gear	N	0
funeral	N	0
followed	V	0
fine	UKN	1
female	UKN	0
explaining	V	0
documentation	N	0
divisional	ADJ	0
deficit	N	0
checked	V	0
carpet	N	0
ar	UKN	0
addition	N	1
universe	N	0
to	UKN	0
taste	N	0
superb	ADJ	0
sub	N	0
soviet	ADJ	0
smell	N	0
si	UKN	0
seconded	UKN	0
schedule	N	0
risen	V	0
psychological	ADJ	0
played	UKN	0
patient	N	0
Noble	N	0
male	N	0
lay	V	0
introducing	V	0
importantly	ADV	0
hate	V	-1
hang	V	0
guarantee	N	0
finds	V	0
expectation	N	0
expand	V	0
enables	V	0
eighteenth	UKN	0
ears	N	0
driving	UKN	0
dictionary	N	0
determined	V	0
defendants	N	0
cuts	UKN	0
corn	N	0
copper	N	0
classroom	N	0
claim	V	0
christians	N	0
Cheltenham	N	0
beach	N	0
battery	N	0
attract	V	0
associated	UKN	0
accepting	V	1
you	UKN	0
trust	V	1
truly	ADV	0
transport	UKN	0
Tim	N	0
threes	UKN	0
supply	V	0
struggling	V	0
stops	V	0
stopping	V	0
steam	N	0
square	UKN	0
split	V	0
spending	UKN	0
sixpence	N	0
settle	V	0
require	V	0
recorder	N	0
received	UKN	0
radical	ADJ	0
protectionism	N	0
picked	UKN	0
peoples	N	0
opposed	V	0
opened	V	0
of	PREP	0
occupation	N	0
neither	DET	0
moderator	UKN	0
mercury	N	0
meanwhile	ADV	0
mathematics	N	0
manual	N	0
Maastricht	N	0
lists	N	0
limits	N	0
learning	UKN	1
leaflets	N	0
inspection	N	0
inquiry	N	0
inevitably	ADV	0
indicated	V	0
included	UKN	0
incentive	N	0
gifts	N	0
gates	N	0
Fred	N	0
fourteenth	UKN	0
financially	ADV	0
enthusiasm	N	1
enjoyed	V	0
dollar	N	0
discovered	V	0
discovered	V	0
Derek	N	0
covered	UKN	0
controversial	ADJ	0
clause	N	0
chip	N	0
check	UKN	0
button	UKN	0
Blackburn	N	0
as regards	PREP	0
anniversary	N	0
alternative	UKN	0
alarm	N	0
writer	N	0
smoking	V	0
sharing	V	0
review	UKN	0
rational	ADJ	0
pulled	V	0
proved	V	0
profession	N	0
postal	ADJ	0
overall	ADV	0
other	N	0
minimum	N	0
love	UKN	1
liaison	N	0
intervention	N	0
interested	V	1
intended	V	0
intelligence	N	1
index	N	0
increases	UKN	0
hit	V	0
hi	UKN	0
heating	N	0
form	V	0
foreman	N	0
forecast	N	0
folks	N	0
far	ADJ	0
fall	V	0
expected	UKN	0
excuse	N	0
describing	V	0
Danny	N	0
curve	N	0
crimes	N	0
cooperation	N	1
convinced	UKN	0
contingency	N	0
closing	V	0
cleared	V	0
break	V	0
bench	N	0
bath	N	0
artist	N	0
arrive	V	0
anyhow	ADV	0
'cos	CONJ	0
workshop	N	0
wonder	V	1
weapon	N	0
undoubtedly	ADV	0
tens	UKN	0
string	N	0
specially	ADV	0
Shakespeare	N	0
sequence	N	0
separately	ADV	0
remarkable	ADJ	1
regardless	ADV	0
referred	UKN	0
recruitment	N	0
pushed	V	0
pr	UKN	0
politically	ADV	0
pencil	N	0
objects	N	0
mood	N	0
Midland	N	0
m	N	0
ladder	N	0
implication	N	0
gold	UKN	0
glasses	N	0
frame	N	0
fathers	N	0
driving	ADJ	0
dreams	N	0
convenient	ADJ	0
components	N	0
chlorine	N	0
childhood	N	0
camera	N	0
trust	V	1
thus	ADV	0
temperatures	N	0
sits	V	0
shows	UKN	0
seek	V	0
Scarborough	N	0
reported	UKN	0
rely	V	0
planned	V	0
pink	ADJ	0
passed	V	0
overnight	ADV	0
marginal	ADJ	0
leads	V	0
junctions	N	0
it	UKN	0
investments	N	0
implementation	N	0
implement	V	0
guarantee	V	0
germans	N	0
fortunately	ADV	0
flat	ADJ	0
fewer	DET	0
failed	V	0
driven	V	0
discount	N	0
device	N	0
collecting	V	0
circulation	N	0
chemicals	N	0
charter	N	0
begins	V	0
assertive	ADJ	1
arranged	V	0
appearance	N	0
answer	V	0
allowed	UKN	0
achieving	V	0
winning	V	0
vacancies	N	0
tumours	N	0
tin	N	0
talked	UKN	0
stall	N	0
say	UKN	0
register	N	0
recording	V	0
read	V	0
rape	N	0
probability	N	0
pride	N	0
pointing	V	0
pity	N	0
pad	N	0
Orkney	N	0
occurs	V	0
marked	V	0
margin	N	0
march	UKN	0
loved	V	0
legitimate	ADJ	0
led	UKN	0
languages	N	0
integrate	V	0
ho	UKN	0
heading	N	0
happier	ADJ	0
hanging	V	0
greatly	ADV	0
grammar	N	0
german	UKN	0
fill	V	0
Didcot	N	0
crown	N	0
closed	UKN	0
clear	UKN	0
clarification	N	0
captain	N	0
calculations	N	0
Bradford	N	0
blue	UKN	0
belt	N	0
bedrooms	N	0
bars	N	0
assure	V	0
an awful lot	N	0
adopt	V	0
Adam	N	0
wool	N	0
warning	N	0
videos	N	0
tune	N	0
solutions	N	0
shilling	N	0
share	UKN	0
shadow	N	0
retail	ADJ	0
representative	N	0
regard	V	0
realise	V	0
readers	N	0
Potter	N	0
possibilities	N	0
policemen	N	0
pipes	N	0
passenger	N	0
particular	UKN	0
okay	UKN	0
named	V	0
moving	ADJ	0
mean	UKN	-1
local	N	0
limited	V	0
laid	UKN	0
judge	V	0
increase	V	0
households	N	0
highway	N	0
Hambledon	N	0
gang	N	0
drew	V	0
coffin	N	0
circuit	N	0
carriage	N	0
based	UKN	0
automatic	ADJ	0
vulnerable	ADJ	0
trick	N	0
trainer	N	0
tourist	N	0
throw	V	0
thirtieth	UKN	0
sweets	N	0
Steven	N	0
speaks	V	0
soul	N	1
sleep	N	1
sins	N	0
similarly	ADV	0
sail	N	0
running	ADJ	0
roles	N	0
rise	V	0
regard	V	0
question	V	0
pulled	V	0
productive	ADJ	0
proceedings	N	0
pe	UKN	0
Norfolk	N	0
met	UKN	0
Kent	N	0
j	UKN	0
instruction	N	0
Harry	N	0
guess	V	0
Gordon	N	0
Forest	N	0
fi	UKN	0
fall	N	0
explains	V	0
etc	ADV	0
dot	N	0
demonstration	N	0
breakdown	N	0
B.	N	0
argued	V	0
approve	V	0
apparent	ADJ	0
angles	N	0
alter	V	0
aims	N	0
ye	UKN	0
wish	N	0
variations	N	0
therapy	N	1
tapes	N	0
tanks	N	0
symptoms	N	0
suite	N	0
stop	UKN	0
stomach	N	0
specification	N	0
spaces	N	0
snow	N	0
sizes	N	0
Saddam	N	0
revolutionary	ADJ	0
responses	N	0
reporting	V	0
psychoanalysis	N	0
proposed	UKN	0
pie	N	0
paint	N	0
own	V	0
observation	N	0
object	V	0
note	V	0
Norman	N	0
mixed	V	0
mayor	N	0
married	UKN	0
imagination	N	1
happily	ADV	1
half	ADV	0
Green	N	0
grain	N	0
firm	ADJ	0
false	ADJ	0
experienced	V	0
Eric	N	0
employ	V	0
deeply	ADV	0
Councillor	N	0
consequently	ADV	0
claiming	V	0
chemist	N	0
charities	N	0
capability	N	1
basics	N	0
base	UKN	0
at once	ADV	0
assumptions	N	0
applying	V	0
appeal	V	0
Anna	N	0
agency	N	0
academic	ADJ	0
Aberdeen	N	0
widespread	ADJ	0
unhappy	ADJ	-1
unacceptable	ADJ	0
treasury	N	0
tail	N	0
supply	UKN	0
such that	CONJ	0
substance	N	0
stones	N	0
still	ADJ	1
spiritual	ADJ	0
sounds	UKN	0
serving	V	0
seconded	V	0
satisfaction	N	0
retired	V	0
relevance	N	0
rarely	ADV	0
qualifications	N	0
pro	UKN	0
payers	N	0
operational	ADJ	0
observations	N	0
negotiation	N	0
mines	N	0
mine	N	0
Independent	N	0
human	UKN	1
hook	N	0
grade	N	0
gene	N	0
funded	V	0
foundation	N	0
force	V	0
fence	N	0
exercise	V	0
enormously	ADV	0
drink	V	0
downstairs	ADV	0
disagree	V	0
develop	V	0
cross	V	0
creative	ADJ	1
compulsory	ADJ	0
company	N	0
charging	V	0
bulk	N	0
accounts	UKN	0
accepted	UKN	1
wet	ADJ	0
voltage	N	0
velocity	N	0
U	N	0
tunnel	N	0
travel	UKN	0
tower	N	0
tight	UKN	0
territory	N	0
tall	ADJ	0
so-called	ADJ	0
smoke	N	0
shot	V	0
secure	V	1
sat	V	0
sadly	ADV	0
rising	V	0
react	V	0
Proust	N	0
program	N	0
present	N	0
peak	N	0
paid	ADJ	0
opened	UKN	0
old fashioned	ADJ	0
metropolitan	ADJ	0
mate	N	0
Liz	N	0
jump	V	0
impose	V	0
holders	N	0
headmaster	N	0
headlines	N	0
goodbye	UKN	0
genuinely	ADV	0
flew	V	0
fair	UKN	1
elected	ADJ	0
distinct	ADJ	0
discipline	N	1
Derbyshire	N	0
crane	N	0
counter	N	0
contractors	N	0
College	N	0
calling	UKN	0
buyer	N	0
awards	N	0
apprentice	N	0
appalling	ADJ	-1
african	ADJ	0
affects	V	0
wild	ADJ	0
undertaken	V	0
throat	N	0
tenant	N	0
suffered	V	0
subject	UKN	0
stuck	UKN	-1
specialist	ADJ	0
Sheffield	N	0
setting	UKN	0
seemed	UKN	0
secretaries	N	0
results	UKN	0
reports	V	0
raffle	N	0
Q	N	0
q	UKN	0
prisoners	N	0
posts	N	0
planes	N	0
pile	N	0
Philip	N	0
Patrick	N	0
passed	UKN	0
participation	N	1
och	UKN	0
novel	N	0
movements	N	0
Mickey	N	0
mention	V	0
madam	N	0
lift	V	0
Justice	N	0
junior	ADJ	0
Japan	N	0
Helen	N	0
headings	N	0
harassment	N	0
handout	N	0
graphs	N	0
filling	V	0
faster	ADV	0
fast	UKN	0
even when	CONJ	0
economies	N	0
deep	ADV	0
criminals	N	0
cow	N	0
costing	V	0
copy	V	0
Commons	N	0
coach	N	0
ch	UKN	0
brick	N	0
breach	N	0
biological	ADJ	0
beginning	UKN	0
adult	UKN	0
addressing	V	0
account	UKN	0
visits	N	0
timetable	N	0
thi	UKN	0
Taylor	N	0
superintendent	N	0
sufficiently	ADV	0
suffer	V	0
so far as	CONJ	0
so called	ADJ	0
smart	ADJ	1
singer	N	0
Rob	N	0
resolutions	N	0
replaced	V	0
related	ADJ	0
references	N	0
reception	N	0
proposition	N	0
plot	N	0
plays	V	0
Miss	N	0
miss	UKN	0
metals	N	0
maximum	N	0
mass	UKN	0
mail	N	0
judgment	N	0
informed	V	0
incredible	ADJ	1
identify	V	0
Hertfordshire	N	0
heading	V	0
handed	V	0
granted	V	0
functional	ADJ	0
fiction	N	0
faster	ADJ	0
explore	V	0
drop	V	0
diseases	N	0
discuss	V	0
desperately	ADV	0
Cornwall	N	0
conversion	N	0
consumption	N	0
confirmed	V	0
coming	ADJ	0
collected	V	1
choices	N	0
by way of	PREP	0
brown	ADJ	0
broadly	ADV	0
bricks	N	0
benefit	UKN	1
believed	V	0
asleep	ADJ	0
ambulance	N	0
affect	V	0
advised	V	0
added	UKN	0
withdraw	V	0
wards	N	0
unity	N	1
turnover	N	0
trends	N	0
thinking	UKN	0
themes	N	0
talks	UKN	0
ta	UKN	0
stroke	N	0
soil	N	0
shield	N	0
seed	N	0
reflects	V	0
pubs	N	0
promise	N	0
projections	N	0
prisoner	N	0
plain	ADJ	-1
parking	UKN	0
negative	UKN	-1
multiply	V	0
minimum	UKN	0
medieval	ADJ	0
main	UKN	0
layer	N	0
labels	N	0
injuries	N	0
in view of	PREP	0
growing	UKN	0
firmly	ADV	0
file	UKN	0
failed	V	0
except for	PREP	0
drive	V	1
devil	N	0
devices	N	0
deny	V	-1
decade	N	0
deaths	N	0
De	N	0
Davis	N	0
coverage	N	0
complicated	UKN	0
chocolate	N	0
chinese	ADJ	0
but	PREP	0
boards	N	0
appointed	V	0
answering	V	0
writes	V	0
wore	V	0
Wiltshire	N	0
waters	N	0
vague	ADJ	0
underlying	ADJ	0
uncertainty	N	0
ultimate	ADJ	1
throwing	V	0
survival	N	0
study	V	1
strictly	ADV	0
sticking	V	0
stays	V	0
shared	V	0
set	V	0
referrals	N	0
redundant	ADJ	0
recreation	N	0
quotes	N	0
protest	N	0
prepared	UKN	0
points	UKN	0
pizza	N	0
outline	N	0
occurred	V	0
net	UKN	0
neighbour	N	0
midnight	N	0
mentally	ADV	0
living	N	1
live	ADJ	1
lay	V	0
label	N	0
knocked	V	0
Kelly	N	0
images	N	0
grey	ADJ	0
grandmother	N	0
golden	ADJ	0
Florence	N	0
fit	V	1
ever so	ADV	0
essence	N	0
delays	N	0
decline	N	0
dangers	N	0
consumers	N	0
connected	V	1
concerning	PREP	0
commas	N	0
choir	N	0
casualty	N	0
Bristol	N	0
brass	N	0
boot	N	0
blues	N	0
belong	V	1
baptism	N	0
arrived	V	0
acceptance	N	1
worships	N	0
won	UKN	1
whe	UKN	0
west	UKN	0
weird	ADJ	0
verb	N	0
trading	V	0
tide	N	0
threatened	V	0
thick	ADJ	0
substantially	ADV	0
split	V	0
sold	UKN	0
seventeenth	UKN	0
self	UKN	0
scored	V	0
runs	UKN	0
revised	ADJ	0
restaurant	N	0
recommended	V	0
quicker	ADJ	0
prospective	ADJ	0
prayer	N	0
Paris	N	0
pa	UKN	0
neighbourhood	N	0
mirror	N	0
mercy	N	1
leaf	N	0
lead	UKN	0
inheritance	N	0
identification	N	0
hence	ADV	0
great	UKN	1
gardens	N	0
gallons	N	0
flower	N	0
felt	UKN	0
fellow	N	0
fella	N	0
fascinating	ADJ	0
explained	V	0
except	UKN	0
estates	N	0
equations	N	0
ended	UKN	0
en	UKN	0
electronic	ADJ	0
cruel	ADJ	-1
convenor	N	0
contrast	N	0
consistently	ADV	0
communism	N	0
coat	N	0
clothing	N	0
cigarettes	N	0
christian	UKN	0
chemical	UKN	0
carries	V	0
bones	N	0
advisory	ADJ	0
writers	N	0
Williamson	N	0
white	UKN	0
wardrobe	N	0
uncomfortable	ADJ	0
trousers	N	0
tool	N	0
technically	ADV	0
surplus	N	0
steward	N	0
spread	V	0
sick	UKN	-1
sh	UKN	0
sailing	V	0
Robin	N	0
review	V	0
relational	ADJ	0
relation	N	0
raise	V	0
produced	V	0
processing	N	0
presentations	N	0
pound	UKN	0
positively	ADV	0
Phillips	N	0
peculiar	ADJ	0
os	UKN	0
opening	V	1
occurred	V	0
net	N	0
Naomi	N	0
mi	UKN	0
metre	N	0
membrane	N	0
manufacturers	N	0
loves	V	0
light	V	1
liberals	N	0
kingdom	N	0
Jean	N	0
interviews	N	0
in excess of	PREP	0
governor	N	0
experiments	N	0
experienced	ADJ	0
enthusiastic	ADJ	1
eleventh	UKN	0
earth	UKN	0
discover	V	0
dimension	N	0
dialogue	N	0
developing	ADJ	0
dare	V	0
counting	V	0
compound	N	0
completion	N	0
compare	V	0
cold	UKN	-1
Charlie	N	0
cabinet	N	0
bird	N	0
all of a sudden	ADV	0
admitted	V	0
adjacent	ADJ	0
acts	N	0
Y	N	0
wishes	V	0
via	PREP	0
triangle	N	0
tip	N	0
tight	ADJ	0
theirs	N	0
submitted	V	0
state	UKN	0
sorted	V	0
sixteenth	UKN	0
Simpson	N	0
sand	N	0
resolve	V	0
questions	UKN	0
provided	V	0
processing	UKN	0
possession	N	0
place	V	0
pilot	N	0
particles	N	0
parameters	N	0
paragraphs	N	0
operate	V	0
offered	V	0
objective	UKN	0
noted	V	0
mill	UKN	0
measure	V	0
match	V	0
mass	N	0
mam	N	0
lies	UKN	0
jewish	ADJ	0
investors	N	0
integration	N	0
inside	N	0
increasing	ADJ	0
incidents	N	0
implies	V	0
hotels	N	0
given	ADJ	0
funding	N	0
forward	ADJ	0
edition	N	0
Donson	N	0
designed	UKN	0
described	V	0
describe	V	0
dennis	UKN	0
Crown	N	0
cotton	N	0
Collimore	N	0
cleaning	V	0
cinema	N	0
beat	V	0
barn	N	0
availability	N	0
attached	UKN	0
artificial	ADJ	0
articles	N	0
approaching	V	0
approach	UKN	0
affair	N	0
Adrian	N	0
victorian	ADJ	0
viable	ADJ	1
tricky	ADJ	0
trap	N	0
tension	N	0
strengths	N	0
stamps	N	0
Southwell	N	0
slip	N	0
signatures	N	0
settled	V	0
score	V	0
saving	UKN	0
roots	N	0
roman	ADJ	0
remembering	V	0
remaining	ADJ	0
regulator	N	0
reduce	V	0
readily	ADV	0
raw	ADJ	0
promoting	V	0
port	N	0
passive	ADJ	0
parking	N	0
overcome	V	1
organized	UKN	0
opinions	N	0
modest	ADJ	0
Maxwell	N	0
located	V	0
link	V	0
knocked	V	0
italian	ADJ	0
innocent	ADJ	1
hunt	N	0
holds	V	0
guilt	N	0
grant	UKN	0
formulae	N	0
focus	V	1
fly	V	0
extended	V	0
enjoying	V	0
drove	V	0
dividend	N	0
commons	N	0
command	N	0
by now	ADV	0
builders	N	0
biology	N	0
binder	N	0
barrels	N	0
attended	V	0
attached	V	0
at last	ADV	0
announced	V	0
aiming	V	0
3	UKN	0
winners	N	0
wealth	N	1
transaction	N	0
took	V	0
Tommy	N	0
times	PREP	0
that	CONJ	0
tech	N	0
take	UKN	0
supermarket	N	0
